,institution,program,degree,season,admission_status,admission_via,admission_date,ST,Date_added,notes,Undergrad_GPA,GRE_V,GRE_Q,GRE_W,GRE_sub
8538,Iowa State University,Statistics,PhD,F11,Rejected,E-mail,7 Apr 2011,U,7 Apr 2011,,,,,,
8539,North Carolina State University (NCSU),Applied Mathematics & Statistics,PhD,F11,Other,Website,6 Apr 2011,O,6 Apr 2011,"To the poster below: Just sign in to ApplyYourself, the same webpage you used to submit your application. It should have your application status on there.",,,,,
8540,Rice Universiry,Statistics Department,PhD,F11,Wait listed,E-mail,6 Apr 2011,O,6 Apr 2011,"If anyone not paln to attend, please decline them asap. Thankssssss a lot.",,,,,
8541,"University Of California, Davis (UCD)",Applied Probability And Statistics,PhD,F11,Rejected,E-mail,6 Apr 2011,A,6 Apr 2011,,,,,,
8542,University Of California Davis (UCD),Statistics,Masters,F11,Rejected,E-mail,6 Apr 2011,A,6 Apr 2011,,,,,,
8543,"University Of Michigan, Ann Arbor",Applied Statistics,Masters,F11,Accepted,E-mail,6 Apr 2011,I,6 Apr 2011,,,,,,
8544,"University Of California, San Diego (UCSD)",Statistics,Masters,F11,Accepted,E-mail,6 Apr 2011,I,6 Apr 2011,,,,,,
8545,University Of Maryland Baltimore Country (UMBC),AMS-statistics Track,PhD,F11,Accepted,E-mail,6 Apr 2011,U,6 Apr 2011,"to the poster below who is accepted to UMBC, congrats! did you hear anything about funding? did you have to call them to find out? who?",,,,,
8546,University Of Michigan (Ann Arbor),Applied Statistics,Masters,F11,Other,E-mail,6 Apr 2011,I,6 Apr 2011,You can call Lu Ann Custer to enquire your status. I was noticed by email. They had finished their reviewing process~,,,,,
8547,University Of Michigan - Ann Arbor,Applied Statistics,Masters,F11,Accepted,E-mail,6 Apr 2011,I,6 Apr 2011,,3.81,800.0,590.0,4.5,
8548,"University Of California, Los Angeles (UCLA)",Statistics,Masters,F11,Accepted,E-mail,5 Apr 2011,I,6 Apr 2011,,3.81,800.0,590.0,4.5,
8549,UNC Chapel Hill,Statistics,Masters,F11,Accepted,E-mail,2 Apr 2011,I,6 Apr 2011,,3.81,800.0,590.0,4.5,
8550,University Of Michigan (Ann Arbor),Applied Statistics,Masters,F11,Accepted,E-mail,5 Apr 2011,I,6 Apr 2011,unexpected!!! Michigan is one of the best I applied that didn't reject me~~Anyone got funding from this program?,3.49,460.0,780.0,3.5,
8551,University Of California  San Diego (UCSD),Master Of Statistics,Masters,F11,Rejected,E-mail,6 Apr 2011,A,6 Apr 2011,"4th rejection out of 5.. not looking so good on the last one!

",,,,,
8552,George Washington University,Statistics,PhD,F11,Accepted,Website,1 Apr 2011,I,6 Apr 2011,No funding. Won't attend,,,,,
8553,University Of California Davis (UCD),Statistics - Biostatistics,PhD,F11,Rejected,E-mail,6 Apr 2011,U,6 Apr 2011,Apply: 5; Rejection: 5. Never regret. Never forget.,,,,,
8554,University Of Michigan - Ann Arbor,Statistics,PhD,F11,Rejected,E-mail,6 Apr 2011,I,6 Apr 2011,as expected..,,,,,
8555,The University Of North Carolina At Chapel Hill (UNC),Statistics,PhD,F11,Accepted,E-mail,4 Apr 2011,I,6 Apr 2011,TAship and tuition waiver have been offered,,,,,
8556,"University Of California, Davis (UCD)",Statistics,PhD,F11,Rejected,E-mail,6 Apr 2011,I,6 Apr 2011,,,,,,
8557,Iowa State University,Statistics,Masters,F11,Rejected,E-mail,6 Apr 2011,I,6 Apr 2011,emailed to ask the results.....Undergraduate major: EE..............no ad right now......sad,3.7,710.0,800.0,3.5,880.0
8558,"University Of California, Davis (UCD)",Statistics,PhD,F11,Rejected,E-mail,6 Apr 2011,I,6 Apr 2011,,,,,,
8559,University Of California Los Angeles (UCLA),Statistics,PhD,F11,Rejected,E-mail,6 Apr 2011,I,6 Apr 2011,,,,,,
8560,Penn State (PSU),Statistics,PhD,F11,Accepted,E-mail,4 Apr 2011,A,6 Apr 2011,Accepted off of waitlist.,,,,,
8561,The University Of North Carolina At Chapel Hill (UNC),Interdisciplinary Statistics And Operations Research,PhD,F11,Accepted,E-mail,4 Apr 2011,A,6 Apr 2011,,3.9,530.0,760.0,4.0,
8562,"University Of Michigan, Ann Arbor",Statistics,PhD,F11,Rejected,E-mail,5 Apr 2011,I,6 Apr 2011,,,,,,
8563,"University Of Californa, Los Angeles (UCLA)",Statistics,PhD,F11,Rejected,E-mail,5 Apr 2011,I,6 Apr 2011,,,,,,
8564,Iowa State U,Statistics,Masters,F11,Rejected,E-mail,6 Apr 2011,I,6 Apr 2011,email to ask decision got rejected.,,,,,
8565,"University Of California, Davis (UCD)",Statistics,PhD,F11,Rejected,E-mail,6 Apr 2011,I,6 Apr 2011,,,,,,
8566,The University Of Chicago,Statistics,PhD,F11,Rejected,E-mail,6 Apr 2011,O,6 Apr 2011,,,,,,
8567,"University Of Michigan , Ann Arbor",Statistics,PhD,F11,Rejected,E-mail,5 Apr 2011,U,5 Apr 2011,,,,,,
8568,North Carolina State University (NCSU),Applied Mathematics & Statistics,PhD,F11,Rejected,Website,4 Apr 2011,A,5 Apr 2011,I figured it was a long shot.,3.5,560.0,680.0,4.5,510.0
8569,University Of Michigan,Statistics,PhD,F11,Rejected,E-mail,5 Apr 2011,U,5 Apr 2011,"Sigh.... Officially rejected from all the programs I applied.   :( MA in statistics from an Ivy league school (GPA 4.00/4.00) Many internship experiences (but mainly in financial services, BSc in finance and accounting from one of the top five undergrad business program)  One research experience (but also mainly in finance).    I thought I would get in at least one of them, but did not happen. It is a bad combination of budget cut and my research area (finance), and maybe GRE subject.   Feel sad.....",3.74,550.0,800.0,4.5,
8570,Rice Universityona/UNC-CH/Maryland,Statistics,PhD,F11,Rejected,E-mail,5 Apr 2011,U,5 Apr 2011,,,,,,
8571,University Of California - Los Angeles (UCLA),Statistics,PhD,F11,Rejected,E-mail,5 Apr 2011,I,5 Apr 2011,,,,,,
8572,University Of California - Los Angeles (UCLA),Applied Statistics,PhD,F11,Rejected,E-mail,5 Apr 2011,A,5 Apr 2011,Email to check website... UCLA was not my top choice but still sucks.,,800.0,470.0,4.5,
8573,"University Of California, Los Angeles (UCLA)",Statistics,PhD,F11,Rejected,E-mail,5 Apr 2011,I,5 Apr 2011,,,,,,
8574,The University Of Chicago,Statistics,Masters,F11,Accepted,E-mail,28 Mar 2011,A,5 Apr 2011,25% tuition waiver,3.9,720.0,800.0,4.5,
8575,Alberta,Statistics,PhD,F11,Rejected,E-mail,1 Apr 2011,I,5 Apr 2011,,,,,,
8576,Iowa State,Statistics,Masters,F11,Rejected,E-mail,4 Apr 2011,A,5 Apr 2011,"Emailed to ask when a decision would be available, got a prompt and personal response explaining that I was rejected and why.  All in all a nice rejection, except for how long I had to wait.",,,,,
8577,Purdue University,Statistics,PhD,F11,Rejected,E-mail,5 Apr 2011,I,5 Apr 2011,My dream...,,,,,
8578,"University Of Californa, Los Angeles (UCLA)",Statistics,PhD,F11,Rejected,Other,4 Apr 2011,U,4 Apr 2011,Emailed to ask,,,,,
8579,University Of California  San Diego (UCSD),Applied  Statistics,Masters,F11,Accepted,E-mail,4 Apr 2011,U,4 Apr 2011,,,,,,
8580,Cornell University,MPS Statistics,Masters,F11,Rejected,E-mail,4 Apr 2011,A,4 Apr 2011,3rd rejection.. 2 more to go... T.T,,,,,
8581,The University Of North Carolina At Chapel Hill (UNC),Statistics,PhD,F11,Accepted,E-mail,4 Apr 2011,A,4 Apr 2011,with funding.  accepted from wait list,,,,,
8582,Virginia Polytechnic Institute And State University (Virginia Tech),Statistics,PhD,F11,Accepted,Other,4 Apr 2011,A,4 Apr 2011,Full funding as TA,,,,,
8583,University Of Maryland Baltimore Country (UMBC),AMS-statistics Track,PhD,F11,Accepted,Postal Service,2 Apr 2011,A,4 Apr 2011,,3.6,510.0,800.0,4.0,
8584,Carnegie Mellon,MPS Program In Applied Statistics,Masters,F11,Rejected,E-mail,1 Apr 2011,U,2 Apr 2011,,,,,,
8585,Rutgers University,Statistics,Masters,F11,Accepted,E-mail,1 Apr 2011,I,2 Apr 2011,No funding :(,,,,,
8586,University Of Virginia,Statistics,Masters,F11,Rejected,E-mail,2 Apr 2011,I,2 Apr 2011,sigh……,,,,,
8587,University Of Florida,Statistics,Masters,F11,Rejected,E-mail,1 Apr 2011,I,2 Apr 2011,,3.4,470.0,800.0,3.0,
8588,Cmu,Statistics,Masters,F11,Rejected,E-mail,2 Apr 2011,I,2 Apr 2011,,,,,,
8589,University Of Florida (UFL),Statistics,PhD,F11,Rejected,E-mail,2 Apr 2011,I,2 Apr 2011,"Recommend me to apply their new biostatistics program, which was just established in 2010, LOL....",,,,,
8590,"Columbia University, Teachers College",Applied Statistics,Masters,F11,Accepted,Website,1 Apr 2011,A,2 Apr 2011,Exciting!,3.84,550.0,750.0,4.0,
8591,Cornell University,MPS Program In Applied Statistics,Masters,F11,Other,Phone,1 Apr 2011,O,1 Apr 2011,"To the post below, who did you contact with? 
I called Ms Diana, but she didn't answer, then called Mr. Xiaolong, and he says just to wait until late tonight or next Monday. He said my application is still under review. -__-""
",,,,,
8592,University Of Florida,Statistics,Masters,F11,Rejected,E-mail,1 Apr 2011,I,1 Apr 2011,,3.5,550.0,800.0,3.0,
8593,Cornell University,Statistics MPS,Masters,F11,Wait listed,Phone,1 Apr 2011,U,1 Apr 2011,"My application status is ""on hold"", have to wait till end of April.
Those of you who haven't received anything I suggest you call.",,,,,
8594,Temple University,Statistics,Masters,F11,Accepted,Postal Service,1 Apr 2011,U,1 Apr 2011,,,,,,
8595,University Of Illinois At Urbana - Champaigne (UIUC),Statistics,PhD,F11,Rejected,E-mail,28 Mar 2011,U,1 Apr 2011,,,,,,
8596,New York University GSAS (NYU),Computational Biologynd Statistics (Computational Biology),PhD,F11,Rejected,E-mail,31 Mar 2011,A,1 Apr 2011,applied through math department,,,,,
8597,Rice University,Statistics,Masters,F11,Rejected,E-mail,30 Mar 2011,I,31 Mar 2011,don't know why...,3.68,600.0,800.0,4.5,
8598,University Of Waterloo (Canada),Statistics,PhD,F11,Rejected,Website,30 Mar 2011,U,31 Mar 2011,,,,,,
8599,Purdue University,Statistics,Masters,F11,Accepted,E-mail,31 Mar 2011,I,31 Mar 2011,,3.4,470.0,800.0,3.0,
8600,"University Of California, Davis (UCD)",Statistics,Masters,F11,Rejected,E-mail,30 Mar 2011,I,31 Mar 2011,,3.4,470.0,800.0,3.0,
8601,Usc,Statistics,Masters,F11,Rejected,E-mail,31 Mar 2011,I,31 Mar 2011,,,,,,
8602,University Of Illinois - Urbana Champain,Statistics,PhD,F11,Rejected,E-mail,31 Mar 2011,I,31 Mar 2011,,,,,,
8603,Rice University,Statistics,Masters,F11,Rejected,E-mail,31 Mar 2011,I,31 Mar 2011,,,,,,
8604,Rice Universiry,Statistics,Masters,F11,Rejected,E-mail,30 Mar 2011,I,30 Mar 2011,Sad,,,,,
8605,"University Of California, Davis (UCD)",Statistics,Masters,F11,Rejected,E-mail,30 Mar 2011,I,30 Mar 2011,,,,,,
8606,University Of Pittsburgh,Statistics,Masters,F11,Rejected,E-mail,30 Mar 2011,I,30 Mar 2011,,,,,,
8607,"University Of California, Los Angeles (UCLA)",Statistics,Masters,F11,Rejected,E-mail,30 Mar 2011,A,30 Mar 2011,Didn't really expect to get in anyway...,,,,,
8608,"University California, Santa Barbara (UCSB)",Statistics,Masters,F11,Rejected,E-mail,30 Mar 2011,A,30 Mar 2011,,,,,,
8609,University Of California-Davis,Statistics,Masters,F11,Accepted,E-mail,30 Mar 2011,I,30 Mar 2011,take about the funding,,,,,
8610,University Of California-Davis,Statistics,Masters,F11,Rejected,E-mail,30 Mar 2011,I,30 Mar 2011,I have known that.,3.5,550.0,800.0,3.0,
8611,Ohio State University (OSU),Statistics,PhD,F11,Accepted,E-mail,30 Mar 2011,O,30 Mar 2011,"Anyone who got financial aid from OSU and not planning to go, could you please decline asap? I really wanted to go, but wait listed for TA position. Thanks a million.",,,,,
8612,"University Of California, Santa Babara (UCSB)",Statistics,Masters,F11,Accepted,E-mail,29 Mar 2011,A,29 Mar 2011,,,,,,
8613,Boston University,Mathematics And Statistics,PhD,F11,Rejected,E-mail,29 Mar 2011,A,29 Mar 2011,,3.03,770.0,800.0,4.5,810.0
8614,"University California, Santa Barbara (UCSB)",Applied Statistics,Masters,F11,Accepted,Website,28 Mar 2011,A,29 Mar 2011,"2nd acceptance, I doubt I will go due to cost.",,,,,
8615,George Washington University,Statistics,PhD,F11,Accepted,Website,29 Mar 2011,I,29 Mar 2011,No funding. Do the faculty really think I am going to this program  with my own fund?? Hahahaha.. Good luck to other guys.,3.79,700.0,800.0,4.0,
8616,George Washington University (GWU),Statistics,PhD,F11,Accepted,Website,29 Mar 2011,U,29 Mar 2011,No funding. Won't attend...,,,,,
8617,University Of Maryland (College Park),"AMSC(Applied Mathematics & Statistics, And Scientific Computation)",PhD,F11,Other,Other,29 Mar 2011,A,29 Mar 2011,It looks like they accepted a first round about a month ago.  I'm still waiting to hear.,,,,,
8618,"University Of Minnesota, Twin Cities (UMN)",AMS-statistics Track,PhD,F11,Other,E-mail,29 Mar 2011,U,29 Mar 2011,Just declined admission offer today. Good luck to all!,,,,,
8619,Southern Methodist University,Statistics,PhD,F11,Accepted,Postal Service,29 Mar 2011,I,29 Mar 2011,Does any body get financial decision from the department?,,,,,
8620,George Washington University,Statistics,Masters,F11,Accepted,Website,29 Mar 2011,I,29 Mar 2011,Thanks God,3.5,550.0,800.0,3.0,
8621,Harvard University,Statistics,PhD,F11,Rejected,Postal Service,15 Mar 2011,I,29 Mar 2011,disappointed...,,,,,
8622,Cornell University,Statistics MPS,Masters,F11,Accepted,E-mail,29 Mar 2011,I,29 Mar 2011,,3.81,550.0,800.0,2.5,860.0
8623,University Of Texas,Applied Mathematics & Statistics And Scientific Computation,PhD,F11,Wait listed,Phone,29 Mar 2011,A,29 Mar 2011,"See, folks, what happens when you don't vote. Republicans are voted into office and now they've proposing cuts to student financial aid. Schools across the country are dealing with this by...(wait for it)...waitlisting good students.

",3.8,650.0,770.0,4.5,
8624,Cornell University,MPS Program In Applied Statistics,Masters,F11,Other,E-mail,29 Mar 2011,I,29 Mar 2011,recommend to the Dean of the Graduate School at Cornell,,,,,
8625,Cornell University,Applied Statistics,Masters,F11,Other,E-mail,29 Mar 2011,I,29 Mar 2011,==! Mu you qian,,,,,
8626,Cornell University,Statistics,Other,F11,Rejected,E-mail,28 Mar 2011,I,29 Mar 2011,"MS/PHD 6 year program.

5 ad 4 rej. Another Four are awaiting.",,,,,
8627,George Washington University,Statistics,Masters,F11,Accepted,Website,28 Mar 2011,A,28 Mar 2011,"No word on funding yet, sent an email of inquiry to faculty member.",,,,,
8628,SUNY - Stony Brook,Applied Mathematics & Statistics,Masters,F11,Accepted,E-mail,28 Mar 2011,I,28 Mar 2011,,,,,,
8629,Stanford University,Statistics,Masters,F11,Accepted,E-mail,22 Mar 2011,A,28 Mar 2011,,4.0,660.0,800.0,4.5,
8630,The University Of North Carolina At Chapel Hill (UNC),Statistics,PhD,F11,Wait listed,E-mail,28 Mar 2011,A,28 Mar 2011,I emailed to ask about my status,,,,,
8631,Utah State University,Mathematics And Statistics,PhD,F11,Accepted,Postal Service,18 Mar 2011,A,28 Mar 2011,,,,,,
8632,South Methodist U,Statistics,PhD,F11,Accepted,Postal Service,27 Mar 2011,I,27 Mar 2011,"It seems that the AD decision has been made in the mid of March, but no further notification on financial support from the department yet",,,,,
8633,Boston University (BU),Mathematics And Statistics,PhD,F11,Rejected,E-mail,23 Mar 2011,I,27 Mar 2011,,,,,,
8634,U Of Chicago,Statistics,Masters,F11,Accepted,E-mail,25 Mar 2011,I,27 Mar 2011,weighing the choice between Chicago and NCSU...,3.6,640.0,800.0,3.5,
8635,Rice University,Statistics,Masters,F11,Accepted,E-mail,23 Mar 2011,I,27 Mar 2011,,3.6,640.0,800.0,3.5,
8636,Southern Methodist University,Statistics,PhD,F11,Accepted,E-mail,26 Mar 2011,A,26 Mar 2011,"Plus $15,000 TAship.",,,,,
8637,"University Of Maryland, College Park",Mathematical Statistics,Masters,F11,Rejected,Website,26 Feb 2011,I,26 Mar 2011,"Sad, the first rejection",3.5,550.0,800.0,3.0,
8638,Harvard University,Statistics,Masters,F11,Rejected,Postal Service,26 Mar 2011,I,26 Mar 2011,,,,,,
8639,The University Of Iowa,Statistics,Masters,F11,Accepted,E-mail,25 Mar 2011,I,26 Mar 2011,"""It is a standard procedure in our department that Ph.D. students are initially admitted to a MS program then request for a switch to the Ph.D. program."" &They firstly gave me 1/4 TA, then upgraded me to 1/2 TA after a few days when I told them I have other options and I didnt know what to choose....But now I dont know whether I will go anways...",,,,,
8640,University Of Illinois At Urbana - Champaigne (UIUC),Statistics,PhD,F11,Rejected,E-mail,24 Mar 2011,I,26 Mar 2011,I dont want to go anyways...,,,,,
8641,Rice University,Statistics,PhD,F11,Rejected,E-mail,25 Mar 2011,I,26 Mar 2011,,,,,,
8642,University Of Chicago,Statistics,Masters,F11,Accepted,E-mail,25 Mar 2011,U,25 Mar 2011,high probability to go there,3.91,580.0,800.0,3.5,
8643,John Hopkins University,Applied Math And Statistics (AMS),PhD,F11,Accepted,E-mail,24 Mar 2011,U,25 Mar 2011,"Financial Assistantship is waiting listed.
will decline this offer soon
good luck to all!",3.77,790.0,570.0,4.5,
8644,Rutgers University - New Brunswick,Statistics,Masters,F11,Accepted,Website,25 Mar 2011,A,25 Mar 2011,,,,,,
8645,Chicago University,Statistics,Masters,F11,Rejected,E-mail,25 Mar 2011,I,25 Mar 2011,,,,,,
8646,U Of Chicago,Statistics,Masters,F11,Rejected,E-mail,25 Mar 2011,I,25 Mar 2011,,3.42,540.0,800.0,3.5,
8647,U Chicago,Statistics,Masters,F11,Rejected,E-mail,25 Mar 2011,I,25 Mar 2011,,,,,,
8648,"University Of Californa, Los Angeles (UCLA)",Statistics,Masters,F11,Rejected,E-mail,24 Mar 2011,I,25 Mar 2011,email to check website,,710.0,800.0,4.0,
8649,Iowa State University,Statistics,PhD,F11,Rejected,E-mail,24 Mar 2011,I,25 Mar 2011,,,,,,
8650,University Of Chicago,Statistics,Masters,F11,Accepted,E-mail,25 Mar 2011,I,25 Mar 2011,First admission after 6 rej! So excited! Worry about money later~,3.8,660.0,800.0,3.5,
8651,"University Of Californa, Los Angeles (UCLA)",Statistics MS,Masters,F11,Rejected,E-mail,24 Mar 2011,A,24 Mar 2011,emailed to check website,,,,,
8652,"University Of California, Los Angeles (UCLA)",Statistics,Masters,F11,Rejected,E-mail,24 Mar 2011,I,24 Mar 2011,rej lists is,,,,,
8653,Johns Hopkins University (JHU),"AMSC(Applied Mathematics & Statistics, And Scientific Computation)",PhD,F11,Accepted,E-mail,24 Mar 2011,I,24 Mar 2011,Masters in mathematics. GPA 4.0. Waiting for funding.,3.7,630.0,770.0,4.0,
8654,Johns Hopkins (JHU),Applied Mathematics And Statistics,PhD,F11,Rejected,E-mail,24 Mar 2011,I,24 Mar 2011,asked Kristin and got the sad news....sigh,3.7,710.0,800.0,3.5,880.0
8655,"University Of California, Los Angeles (UCLA)",Statistics,Masters,F11,Rejected,E-mail,24 Mar 2011,I,24 Mar 2011,,,,,,
8656,University Of Pittsburgh,Applied Statistics,Masters,F11,Interview,E-mail,2 Mar 2011,I,24 Mar 2011,,3.39,470.0,800.0,3.0,
8657,University Of California Riverside (UCR),Applied Statistics,Masters,F11,Accepted,E-mail,3 Feb 2011,I,24 Mar 2011,,3.39,470.0,800.0,3.0,
8658,Michigan State University (MSU),Applied Statistics,Masters,F11,Accepted,E-mail,17 Mar 2011,I,24 Mar 2011,,3.39,470.0,800.0,3.0,
8659,Virginia Polytechnic Institute And State University (Virginia Tech),Applied Statistics,Masters,F11,Accepted,Website,17 Mar 2011,I,24 Mar 2011,,3.39,470.0,800.0,3.0,
8660,"University Of California, Los Angeles (UCLA)",Statistics,Masters,F11,Rejected,Website,24 Mar 2011,I,24 Mar 2011,,,,,,
8661,U Of South California(usc),Statistics,Masters,F11,Rejected,Other,24 Mar 2011,I,24 Mar 2011,,3.42,540.0,800.0,3.5,
8662,U Of South California,Statistics,Masters,F11,Rejected,E-mail,24 Mar 2011,I,24 Mar 2011,emailed to ask the result....,,,,,
8663,Baylor University,Statistics,Masters,F11,Rejected,E-mail,22 Mar 2011,I,24 Mar 2011,Ooh! I thought I could be admitted before.,3.5,550.0,800.0,3.0,
8664,University Of Delaware,Statistics,Masters,F11,Accepted,Website,16 Jan 2011,I,24 Mar 2011,"The admission have been informed for a long time, but I don't really want to go. Now other schools haven't told me decisions, I'm a little nervous.",3.5,550.0,800.0,3.0,
8665,George Mason  University,Statistics,PhD,F11,Accepted,E-mail,22 Mar 2011,A,23 Mar 2011,Offered admission with TA and small fellowship. High possibility of scholarship with application.,3.9,530.0,760.0,4.0,
8666,George Mason  University,Statistics,PhD,F11,Accepted,E-mail,16 Mar 2011,U,23 Mar 2011,TA+Fellowship,,,,,
8667,Stanford University,Statistics,Masters,F11,Accepted,E-mail,22 Mar 2011,A,23 Mar 2011,"60k per year is too expensive, will decline it...",3.96,790.0,800.0,5.5,900.0
8668,Michigan State University,Statistics,Masters,F11,Accepted,E-mail,23 Mar 2011,I,23 Mar 2011,"PHD to master, without funding, only 7 TA position are offered to graduate students~sigh",,,,,
8669,George Washington University (GWU),Statistics,Masters,F11,Accepted,E-mail,23 Mar 2011,U,23 Mar 2011,received the email and found out that i got accepted,,,,,
8670,Michigan State University,Statistics,Masters,F11,Rejected,E-mail,23 Mar 2011,I,23 Mar 2011,OMG...I am so angry since the email told me that I was below the 15% of applicants! My admissions are much better than the MSU. What a fu**ing day!,,,,,
8671,University Of California - Los Angeles (UCLA),Statistics,Masters,F11,Rejected,E-mail,23 Mar 2011,A,23 Mar 2011,email to check website,,,,,
8672,Michigan State University,Applied Statistics,Masters,F11,Rejected,E-mail,23 Mar 2011,I,23 Mar 2011,I am told I am not among the top 15% applicants……I don't think so!!!,,,,,
8673,Stanford University,Statistics,Masters,F11,Accepted,E-mail,23 Mar 2011,U,23 Mar 2011,":D finally, one acceptance after a long list of rejections...",3.89,800.0,800.0,5.0,
8674,"University Of Californa, Los Angeles (UCLA)",Statistics,Masters,F11,Rejected,E-mail,23 Mar 2011,I,23 Mar 2011,,,,,,
8675,University Of California Santa Barbara (UCSB),Applied Statistics,Masters,F11,Rejected,Website,23 Mar 2011,,23 Mar 2011,,,,,,
8676,Stanford University,Statistics,Masters,F11,Rejected,E-mail,23 Mar 2011,I,23 Mar 2011,bye dream school..,,,,,
8677,Stanford University,Statistics,Masters,F11,Accepted,E-mail,23 Mar 2011,A,23 Mar 2011,no funding,,,,,
8678,Texas A & M University (TAMU),Statistics,PhD,F11,Accepted,E-mail,23 Mar 2011,I,23 Mar 2011,Full scholarship,,,,,
8679,Iowa State University (ISU),Statistics,PhD,F11,Rejected,E-mail,18 Mar 2011,U,23 Mar 2011,asked them and got rej,,,,,
8680,Stanford University,Master Of Statistics,Masters,F11,Rejected,E-mail,23 Mar 2011,I,23 Mar 2011,,,,,,
8681,Stanford University,Statistics,Masters,F11,Rejected,E-mail,23 Mar 2011,I,23 Mar 2011,,,,,,
8682,Rice University,Applied Statistics,Masters,F11,Accepted,E-mail,22 Mar 2011,I,23 Mar 2011,,,,,,
8683,University Of Iowa,Statistics,Masters,F11,Accepted,E-mail,23 Mar 2011,O,23 Mar 2011,,,,,,
8684,North Carolina State University,Statistics,Masters,F11,Rejected,E-mail,23 Mar 2011,I,23 Mar 2011,email to tell that the status is applicable online...,,,,,
8685,Purdue University - West Lafayette,Statistics,PhD,F11,Accepted,E-mail,22 Mar 2011,I,22 Mar 2011,Full funding,,,,,
8686,University Of British Columbia (UBC),Statistics,Masters,F11,Wait listed,E-mail,22 Mar 2011,U,22 Mar 2011,"My first choice. If anyone is not going, please, decline.",,,,,
8687,Stanford University,Statistics,Masters,F11,Rejected,E-mail,22 Mar 2011,A,22 Mar 2011,"Wasnt planning on going, would have been nice to have been admitted though.",,,,,
8688,"Florida State University (FSU), Tallahassee.",Statistics,PhD,F11,Accepted,E-mail,22 Mar 2011,A,22 Mar 2011,TA + tuition waver.  I've declined.,,,,,
8689,Stanford University,Statistics,Masters,F11,Accepted,E-mail,22 Mar 2011,I,22 Mar 2011,,,,,,
8690,Stanford University,Statistics,Masters,F11,Rejected,E-mail,22 Mar 2011,U,22 Mar 2011,$60000 is too expensive. bye anyway.,,,,,
8691,Stanford University,Statistics,Masters,F11,Accepted,E-mail,22 Mar 2011,A,22 Mar 2011,,,,,,
8692,Stanford University,Statistics,Masters,F11,Rejected,E-mail,22 Mar 2011,I,22 Mar 2011,4 ad 3 rej.  6 are awaiting,,,,,
8693,North Carolina Sate University,Statistics,Masters,F11,Rejected,Website,22 Mar 2011,A,22 Mar 2011,,,690.0,720.0,4.5,
8694,Rice Universiry,Statistics,Masters,F11,Accepted,E-mail,22 Mar 2011,I,22 Mar 2011,,3.42,560.0,800.0,3.5,
8695,University Of Cincinnati,Master Of Statistics,Masters,F11,Accepted,E-mail,22 Mar 2011,I,22 Mar 2011,25% tuition cover,3.25,470.0,780.0,3.0,
8696,Iowa State University (ISU),Statistics,Masters,F11,Rejected,E-mail,22 Mar 2011,I,22 Mar 2011,,,,,,
8697,Iowa State University (ISU),Statistics,PhD,F11,Rejected,E-mail,22 Mar 2011,I,22 Mar 2011,,,,,,
8698,"Florida State University (FSU), Tallahassee.",Statistics,PhD,F11,Accepted,E-mail,21 Mar 2011,U,22 Mar 2011,Tuition waiver+14700开心！,,,,,
8699,Georgetown University,Statistics,Masters,F11,Accepted,E-mail,22 Mar 2011,I,22 Mar 2011,,,,,,
8700,University Of Iowa,Statistics,PhD,F11,Wait listed,E-mail,21 Mar 2011,O,21 Mar 2011,"Hi, everyone. I was wait listed last week. If any of you received offers from other schools and decided not to attend Iowa, please decline your offer as soon as possible. I appreciated your help.",,,,,
8701,UMass-Amherst,Statistics,PhD,F11,Accepted,E-mail,21 Mar 2011,U,21 Mar 2011,"With TA, picked up from the waiting list... I'm grateful for whomever declined this offer! Thank you!",,,,,
8702,George Washington University (GWU),Statistics,Masters,F11,Rejected,Website,21 Mar 2011,A,21 Mar 2011,,,,,,
8703,Stony Brook University,Applied Mathematics And Statistics,PhD,F11,Accepted,E-mail,21 Mar 2011,I,21 Mar 2011,without funding...,,,,,
8704,Oregon State University,Statistics,Masters,F11,Accepted,Postal Service,21 Mar 2011,U,21 Mar 2011,without funding...,,,,,
8705,VirginiaTech,Statistics,PhD,F11,Accepted,Postal Service,20 Mar 2011,I,20 Mar 2011,without finding...sign,,,,,
8706,University Of Massachusetts - Amherst,Statistics,Masters,F11,Wait listed,E-mail,17 Mar 2011,U,20 Mar 2011,The department has only a few new M.S. TA positions for fall 2011. Please be patient. I will know the result till mid-April.,3.4,730.0,800.0,3.0,
8707,University California Riverside,Statistics,PhD,F11,Accepted,E-mail,18 Mar 2011,U,19 Mar 2011,got accepted with assistantship via email from advisor.....but no information if im getting partial or full assistantship. anybody with same situation?,,,,,
8708,University Of Pennsylvania (Wharton),Statistics,PhD,F11,Rejected,Website,18 Mar 2011,A,19 Mar 2011,,3.69,740.0,800.0,4.5,760.0
8709,Colorado State University,Statistics,PhD,F11,Rejected,E-mail,19 Mar 2011,I,19 Mar 2011,sign...a rejection per week,,,,,
8710,University Of Pennsylvania (UPenn) Wharton,Statistics,PhD,F11,Rejected,Website,19 Mar 2011,U,19 Mar 2011,Official rejection.,,,,,
8711,Harvard Graduate School Of Arts And Sciences,Statistics,PhD,F11,Rejected,Postal Service,19 Mar 2011,U,19 Mar 2011,decision was made on Mar 15. really thought i could pull this off though,,,,,
